,name,type,price,star,comment,taste,env,service,recommend.0,recommend.1,recommend.2,zone,address,location
12135,喵来了·烤鱼馆,川菜,￥64,四星商户,585.0,7.7,8.2,7.8,烤鱿鱼,海鲈鱼,烧烤,银隆百货,市心中路123-A,"120.266188,30.170762"
12136,川味乐章水煮鱼主题餐厅,川菜,￥69,准四星商户,38.0,7.1,7.2,7.4,沸腾水煮鱼,干锅土豆片,偶遇酒,天城路沿线,环站东路和天城路交叉口西子国际2楼,"120.203655,30.259096"
12137,陈记水煮鱼,川菜,￥24,四星商户,56.0,7.9,7.7,7.9,经典水煮鱼,酸菜黑鱼,水煮肉片,凤起路沿线,武林路163号D11美食城内,"120.161000,30.262000"
12138,魔力烤鱼(江南时代广场店),川菜,￥73,准四星商户,70.0,7.2,7.6,7.6,湄公鱼,海鲈鱼,鱼钩,老余杭,余杭街道江南时代广场1楼,"119.950772,30.259311"
12139,鱼丽湾湾酸菜鱼(滨江店),川菜,,准四星商户,5.0,7.5,7.4,7.4,酸菜鱼,苗家酸汤鱼,金汤鱼,开发区/高教园,信志巷江南大道3786号,"120.162482,30.184966"
12140,龙潮炭火烤鱼,川菜,,准四星商户,11.0,7.7,7.7,8.1,迷情松蘑烤鱼,招牌烤海鲈鱼,龙潮招牌海鲜大咖,和达东东城,2号大街蒲公英天地17栋202,"120.375223,30.310060"
12141,恋家,川菜,￥39,准四星商户,64.0,7.4,7.4,7.6,重庆鸡公煲不含米饭,凉拌黄瓜,酸菜无刺鱼,凤起路沿线,孩儿巷163号,"120.164903,30.262328"
12142,懒猫新时尚烤鱼(万泰城店),川菜,￥75,准四星商户,191.0,7.5,7.6,7.5,湄公鱼,草鱼,手撕鸡,万泰城,望江东路332号万泰城1层,"120.193288,30.228907"
12143,小味道(临安店),川菜,￥52,准四星商户,2899.0,7.2,7.3,7.2,酸菜鱼,铁板日本豆腐,玉米烙,万华广场,钱王大街855号万华广场4楼C003,"119.705307,30.221821"
12144,蜀香食料·川味香锅(杭大501店),川菜,￥77,准四星商户,319.0,7.1,7.1,6.7,金针菇,牛百叶,千叶豆腐,新塘路/秋涛路沿线,景昙路9号杭州大厦501地下一层B107,"120.203418,30.258376"
12145,川福老灶房(万宝城店),川菜,￥67,准四星商户,64.0,7.6,7.8,7.7,石锅老豆腐,蒜香叫花鸡,重庆小面,临平万宝城购物中心,临平山北荷禹路和北沙西路交叉口万宝城4楼,"120.284223,30.432485"
12146,你的心跳(杭州新风生活广场店),川菜,,四星商户,24.0,7.7,7.6,7.7,青花椒酸菜小鱼,花花番茄鱼,跳跳麻香鱼,天城路沿线,新风路杭州东站西广场新风生活广场1F,"120.210332,30.289556"
12147,啷儿哥麻辣香锅(杭州大关欧尚店),川菜,￥34,四星商户,177.0,7.8,7.6,7.6,麻辣香锅,藕片,金针菇,大关,上塘路586号,"120.148159,30.309839"
12148,渔季(石桥大润发店),川菜,￥71,准四星商户,14.0,7.5,7.3,7.4,特色烤鱼,碳火牛蛙,羊蝎子,北景园,永波街177号,"120.191060,30.341426"
12149,小凤奶酸菜鱼,川菜,￥40,四星商户,57.0,7.9,7.5,7.9,奶酸菜鱼,麻辣香锅,干锅鸡,西湖区,三墩镇望月公寓樱花苑6幢4单元,"120.090031,30.310469"
12150,蜀香食料·川味香锅(古墩印象城店),川菜,￥66,准四星商户,42.0,7.2,7.2,7.1,黑毛肚,新鲜猪里脊,肥牛肉片,古墩路沿线,余杭塘路古墩路588号印象城4楼,"120.098793,30.293686"
12151,蜀香食料·川味香锅(西溪印象城店),川菜,￥65,三星商户,44.0,6.8,6.9,6.7,新鲜牛里脊,新鲜牛百叶,鸡脯肉,西溪印象城,五常大道1号西溪印象城B2层,"120.050504,30.247484"
12152,大川先生不改良·川菜,川菜,￥57,准四星商户,57.0,7.2,7.0,7.1,招牌麻辣鱼,干锅鸭头,麻辣小龙虾,朝晖地区,上塘路332号,"120.161353,30.293719"
12153,好鱼鲜,川菜,￥53,准四星商户,106.0,7.7,8.0,8.0,渝府酸菜鱼,好先生棒棒鸡,椒香大麻鱼,西联广场,东新路655号西联广场一楼,"120.172484,30.316484"
12154,品尚麻辣香锅(西湖店),川菜,￥66,准四星商户,34.0,7.1,7.5,7.0,腊肠,鸡胸肉,掌中宝,湖滨,平海路124号利星名品负一楼,"120.162666,30.254149"
12155,他家麻辣香锅(和达城店),川菜,￥45,四星商户,61.0,7.5,8.0,8.0,鸡脆骨,肥牛,猪肠,下沙,2号大街999号和达城F4,"120.347730,30.308842"
12156,浔鱼主题餐厅,川菜,,准四星商户,13.0,7.3,7.4,7.3,烤鱼金牌香辣味,干锅牛蛙,八戒烤猪蹄,宝龙城市广场,宝龙城市广场4楼,"120.383892,30.311511"
12157,卢金文烤鱼(新华路店),川菜,￥67,四星商户,54.0,7.6,7.5,7.8,卢金文烤鱼,凉拌皮蛋,拍黄瓜,凤起路沿线,新华路90号,"120.176346,30.261832"
12158,尾尾鲜无刺酸菜鱼(计量大学店),川菜,,四星商户,14.0,7.6,8.0,8.2,特色番茄鱼,马哥棒棒鸡,金汤柠檬香鱼,下沙,学源街339号-8-4,"120.377241,30.318277"
12159,馋火炉鱼(临平欢乐城店),川菜,￥94,准四星商户,35.0,7.7,7.7,7.6,香辣味,孜香藤椒味,阿公下酒菜,临平华元欢乐城购物中心,迎宾路与汀城路交叉口华元欢乐城1幢5楼,"120.298951,30.395475"
12160,渝记酸菜鱼,川菜,,四星商户,13.0,7.7,7.5,7.9,酸菜黑鱼米线,酸菜黑鱼麦面,水煮肉片,古墩路沿线,古墩路382号,"120.099676,30.282463"
12161,胖子酸菜鱼(杭州总店),川菜,￥68,三星商户,171.0,7.0,7.3,7.0,胖子酸菜鱼,农家酒席肉圆,龙游红糖发糕,三墩镇,三墩303美食生活广场二楼,"120.077761,30.334025"
12162,鱻鱼鲈鱼,川菜,￥50,准四星商户,65.0,7.4,7.5,7.5,湄公鱼,海鲈鱼,酱爆茄子饭,转塘,美院南街89号华润万家4楼,"120.079478,30.150621"
12163,食蜀上麻辣香锅·串串火锅(西溪欢乐城店),川菜,￥60,准四星商户,64.0,7.4,7.5,7.5,毛肚,鸭肠,红糖糍粑,西溪印象城,五常大道西溪欢乐城物美超市二楼,"120.347855,30.306404"
12164,留川疯(福雷德店),川菜,￥36,准四星商户,87.0,7.3,7.3,7.4,原汤羊肉火锅,网红花甲,麻辣火锅鱼,下沙,学林街下沙福雷德广场负一楼食尚汇内,"120.348042,30.316659"
12165,巫山纸包鱼,川菜,￥59,四星商户,32.0,7.9,7.9,8.4,巫山纸包鱼,鸭血,特色烤鱼,下沙,下沙街道松乔路490号元成恒盛公寓,"120.343023,30.325585"
12166,川味观(杭海路店),川菜,￥82,三星商户,343.0,6.5,6.6,6.5,火锅配菜,酸菜鱼,川味凉粉水煮鱼野山菌,九堡,杭海路1211号九堡新天地1-102,"120.266260,30.311609"
12167,老地方麻辣鱼馆,川菜,￥53,准四星商户,248.0,7.6,6.8,6.8,麻辣鱼,酸菜草鱼,蛋黄南瓜,西湖北线/黄龙,青芝坞9号,"120.121544,30.258331"
12168,鱼你说酸菜鱼米饭,川菜,,四星商户,13.0,7.8,8.0,7.7,酸汤肥牛,金汤酸菜鱼,青花椒酸菜鱼,市心北路,市心北路226号,"120.269224,30.206241"
12169,好巴适川味香锅(西城广场购物中心店),川菜,￥35,准四星商户,103.0,7.4,7.5,7.3,鱼豆腐,骨肉相连,香菜,西城广场,文二西路551号西城广场购物中心2层,"120.095263,30.280566"
12170,两只牛蛙,川菜,,四星商户,25.0,8.0,8.0,8.0,猪油拌饭,泡椒全腿宴,酸菜牛蛙,景文百货及周边,迎春二弄103号,"119.687507,29.797058"
12171,尚川香锅,川菜,￥58,准四星商户,255.0,7.2,7.0,6.8,牛百叶,培根,香辣锅,城东,富春路701号万象城L5,"120.213530,30.250566"
12172,川香隆火锅烧烤烤鱼(惠兰雅路店),川菜,￥33,准四星商户,36.0,7.6,7.5,7.6,小龙虾,烤鱼,烤猪蹄,丁桥,蕙兰雅路281号,"120.232359,30.349365"
12173,鸿鹤鲜锅兔,川菜,,准四星商户,4.0,7.5,7.5,7.3,鲜锅兔,酸辣白菜,绿豆南瓜汤,萧山区,金鸡路502号,"120.253436,30.182882"
12174,江南蜀乡(原和园餐厅),川菜,￥69,准四星商户,309.0,7.3,7.0,7.0,酸菜鱼,特色酸萝卜巴味鱼,铁板鲈鱼,湖滨,邮电路17-2号,"120.169643,30.251798"
12175,德红牛肉馆,川菜,￥60,准四星商户,20.0,7.5,7.3,7.3,牛肉,牛筋,牛肚,萧山机场,135县道坎山镇梅仙村2号,"120.396659,30.208850"
12176,渝恭冒菜·麻辣香锅,川菜,￥23,准四星商户,62.0,7.5,7.2,7.3,冒菜,香锅双人餐,牛柳,高新文教区,文三路144号,"120.142325,30.277628"
12177,富家黑鱼馆(东方茂店),川菜,,准四星商户,40.0,7.1,7.1,7.1,黑鱼,南瓜饼,精品肥牛,横凉亭路,东方茂购物中心A座4楼,"119.933343,30.048528"
12178,觅鱼酸菜鱼,川菜,￥66,准四星商户,15.0,7.3,7.6,7.4,酸菜鱼,干锅花菜,,新天地,费家塘路667号,"120.185629,30.320014"
12179,幸福炉鱼(百井坊店),川菜,￥93,三星商户,489.0,6.8,6.7,6.6,鸡窝,火锅,钱江鲈鱼,凤起路沿线,下百井坊巷20-22号,"120.167504,30.266894"
12180,衡少爷(东站西子国际店),川菜,,准四星商户,8.0,7.3,7.4,7.0,泡椒牛蛙锅,酸菜鱼,黄金刀切,天城路沿线,环站东路与天城路交叉口东站西子国际,"120.203655,30.259096"
12181,恋鱼家(湖滨银泰店),川菜,￥30,准四星商户,13.0,7.6,7.5,7.3,恋家酸菜鱼,番茄小鱼儿,冒菜素什锦,湖滨,湖滨银泰in77E区B2,"120.106213,30.297994"
12182,小四川,川菜,￥53,准四星商户,48.0,7.5,7.2,7.2,火锅,酱爆螺丝,水煮鱼,小和山,高教大道支四路小和山新苑一区11号,"120.031954,30.216647"
12183,臻烧麻辣香锅(江晖路世纪联华店),川菜,,准四星商户,10.0,7.3,7.5,7.4,鱿鱼须,猪肚,牛筋肉,开发区/高教园,江晖路1276号中赢国际世纪联华超市内1楼,"120.210740,30.200370"
12184,猫公子纸上烤鱼(新禾联创店),川菜,,准四星商户,11.0,7.1,7.1,7.1,烤鱼,金针菇,腐竹,九堡,新创联合公园商铺11幢104,
12185,大四川豆花鱼,川菜,,四星商户,3.0,7.7,7.4,7.2,酸萝卜牛蛙,毛血旺,包头鱼（中份）,凯旋路/机场路沿线,花卉市场,"120.198895,30.316228"
12186,重庆人家川菜馆,川菜,,四星商户,6.0,7.8,7.8,7.8,重庆毛血旺,芋儿鸡,泡椒牛肉丝,西湖区,石祥西路浙江大学紫金港校区北街港湾宏利美食城,"120.081692,30.311974"
12187,葫炉鱼·烤鱼川菜(恒隆广场店),川菜,￥93,三星商户,72.0,6.9,7.3,7.2,双拼香辣与泡椒烤鱼,特色牛肉炒饭,羊肉串,北干,山阴路与工人路交叉口恒隆广场4楼,"120.262101,30.178109"
12188,钱塘渔家(星耀城店),川菜,￥49,准四星商户,26.0,7.5,7.6,7.5,烤草鱼,十三香小龙虾,白菜,开发区/高教园,江陵路星耀城2048号,"120.213960,30.213442"
12189,鲁智深自酿啤酒烤鱼,川菜,￥105,准四星商户,54.0,7.2,7.3,7.4,啤酒,鲁智深招牌荔枝香辣湄公鱼,龙虾,万达广场,杭行路万达金街1楼101号,"120.117939,30.330337"
12190,猫星人烤鱼·火锅,火锅,￥59,准四星商户,90.0,7.2,7.6,7.4,鸡汁蘑菇烤鱼,金针菇,小龙虾吃送,下沙,高沙学林街1197号,"120.336489,30.315526"
12191,宴月•我家酸菜鱼(万宝城店),川菜,,准四星商户,12.0,7.2,7.2,7.2,柠檬老坛酸菜鱼,脱骨凤爪,浓汤番茄鱼,临平万宝城购物中心,振兴西路万宝城1号楼A-408,"120.285104,30.432078"
12192,鱼你在一起(西溪银泰店),川菜,￥30,准四星商户,66.0,7.3,7.2,7.3,公举番茄鱼,青花椒酸菜鱼,老坛酸菜鱼,西溪银泰城,西湖区弘德路,"120.072945,30.286992"
12193,臻烧麻辣香锅(H108广场店),川菜,￥45,准四星商户,20.0,7.4,7.4,7.3,培根,鸡中翅,牛肉片,拱墅区,登云路518号H108广场一楼A-17,"120.117477,30.297135"
12194,馋火炉鱼(萧山加州店),川菜,,准四星商户,7.0,7.3,7.5,7.5,湄公鱼烤鱼,香辣味湄公鱼,腐竹,萧山区,金城路333号3楼3003号,"120.251405,30.182791"
12195,麻辣香锅,川菜,￥65,准四星商户,31.0,7.4,7.3,7.2,土豆片,里脊肉串,芝士年糕,吴山广场/河坊街,中山南路尚城利星,"120.169348,30.227291"
12196,鱼你在一起,川菜,,准四星商户,14.0,7.5,7.4,8.1,老坛酸菜鱼,公举番茄鱼,五常大米,庆春路沿线,庆春路86号,"120.175249,30.258571"
12197,重庆鸡公煲(凤起路店),川菜,￥43,准四星商户,17.0,7.1,7.0,6.9,重庆鸡公煲大煲,香菇贡丸,毛肚,凤起路沿线,凤起路245-1号,"120.175361,30.264386"
12198,好巴适麻辣香锅(滨江宝龙城市广场店),川菜,￥36,准四星商户,29.0,7.2,7.4,7.2,腊肉,黄金蛋饺,花菜,滨江宝龙城,宝龙城市广场商业街2-256号,"120.167740,30.188377"
12199,再回首泡椒牛蛙,川菜,,准四星商户,6.0,7.4,7.4,7.4,韭菜炒蛋,葱花蛋饼,水饺,西溪,晴川街39号,"120.083443,30.283785"
12200,重庆郭氏烤鱼,川菜,￥67,准四星商户,74.0,7.5,7.0,7.3,烤鱼,凉拌皮蛋,魔芋,古墩路沿线,骆家庄西苑一区146号,"120.094161,30.285366"
12201,重庆鸡公煲(滨康路店),川菜,￥31,准四星商户,52.0,7.5,7.3,7.4,重庆鸡公煲中煲,包心贡丸,烤鱼,开发区/高教园,长江小区北门33号商铺,"120.186422,30.181289"
12202,炉货烤鱼餐厅(东方茂店),川菜,￥69,准四星商户,6566.0,7.4,7.4,7.4,现浇汤汁烤鱼,草鱼烤鱼,鸡爪螺丝,横凉亭路,东方茂b座1楼1003铺,"119.931712,30.048388"
12203,渝满堂川菜馆(西湖D11店),川菜,￥72,准四星商户,158.0,7.2,7.4,7.1,酸菜鱼,毛血旺,jin牌龙虾,武林广场,武林路163号D11美食城二层,"120.161000,30.262000"
12204,好巴适麻辣香锅(西田城店),川菜,￥57,准四星商户,53.0,7.6,7.9,8.0,娃娃菜,麻辣香锅微辣,五花肉,西田城,金家渡路8号西田城购物中心2层,"120.094722,30.340605"
12205,莲花石川菜馆,川菜,￥74,准四星商户,53.0,7.6,7.2,7.5,酸菜鱼,铁板牛肉玉米粒炒松茸,酸辣土豆丝,城厢,通惠路金马公寓10号楼,"120.286292,30.170126"
12206,传世麻辣香锅,川菜,,准四星商户,9.0,7.2,7.3,7.5,菠菜,香菇,土豆片,开发区/高教园,江陵路星耀城一期九宜城2楼,"120.214922,30.213180"
12207,蜀山城麻辣香锅(西湖文化广场店),川菜,￥33,准四星商户,13.0,7.3,7.2,7.2,西火腿片,鱼豆腐,正宗唯新贡丸,朝晖地区,西湖文化广场闪电厨房,"120.165932,30.269706"
12208,鱼酷(庆春路店),川菜,￥89,准四星商户,2.0,7.3,7.1,7.3,,,,城站火车站,庆春路中都百货,"120.176590,30.257310"
12209,江枫鱼火烤鱼·麻辣香锅(老余杭店),川菜,￥65,准四星商户,43.0,7.7,7.0,7.4,草鱼,清江鱼,糖醋排骨,老余杭,余杭街道宝林路235号,"119.947297,30.267772"
12210,幺妹鱼庄(华丰店),川菜,￥60,准四星商户,57.0,7.4,7.2,7.4,农家小炒肉,酸菜鱼,小鱿鱼,下城区,华中路与华丰路交叉口,"120.202679,30.340100"
12211,渔有鱼香(庆春银泰店),川菜,￥28,准四星商户,62.0,7.1,7.1,7.0,干菜肉饼,酸菜鱼,香肠,城东,景昙路18-21号银泰百货6楼,"120.205042,30.260579"
12212,子非鱼,川菜,,准四星商户,3.0,7.8,7.5,7.6,招牌锡纸鱼,贵芷鱼,干炒牛河,江干区,澳门街,"120.386810,30.312147"
12213,俏江南,川菜,,准四星商户,6.0,7.0,7.1,7.1,醉鱼,桂花糯米藕,冰淇淋芝士,西湖北线/黄龙,浙大路38号,"120.122110,30.262052"
12214,沸腾鱼乡,川菜,,四星商户,7.0,7.8,7.7,7.8,肉沫酸豆角,麻辣香肠盖饭,杭椒炒蛋,江干区,学林街,"120.355657,30.315954"
12215,香蜀城外麻辣香锅(天虹店),川菜,￥44,准四星商户,315.0,7.6,7.4,7.3,金针菇,鸡翅,花菜,天虹购物中心,新塘路108号天虹购物中心B座6层603F4号,"120.209843,30.264579"
12216,潇湘炉鱼,川菜,￥76,准四星商户,26.0,7.4,7.6,7.3,海鲈鱼,蛋黄鸡翅,麻辣鱼,西田城,金昌路与莫干山路交口西南角,"120.095213,30.343263"
12217,蜀山城麻辣香锅(滨河广场店),川菜,,准四星商户,11.0,7.4,7.4,7.5,蔬菜,娃娃菜,藕片,建国路沿线,潮鸣街道建国北路471号-滨河广场,"120.180107,30.268345"
12218,皖北地锅鸡,川菜,￥42,准四星商户,8.0,7.5,7.5,7.5,地锅羊肉,地锅鱼,,拱墅区,祥符街道杭州亚伦大酒店,"120.111810,30.331809"
12219,遇见麻辣香锅(杭州大厦店),川菜,,准四星商户,9.0,7.5,7.5,7.6,鹌鹑蛋,掌中宝,雪花鸡柳,武林广场,展览西路杭州大厦中央商城B2层,"120.161443,30.272179"
12220,重庆郭氏烧烤烤鱼,川菜,,准四星商户,22.0,7.4,7.1,7.2,郭氏烤鱼,精品烤猪脚,精品羊腰子,万达广场,杭行路万达金街1-1112号,"120.119546,30.331062"
12221,碳烤炉鱼,川菜,,准四星商户,5.0,7.1,6.9,7.0,烤鱼,羊肉串,烤中翅,新天地,东新街道东文街86号,"120.174777,30.322766"
12222,魔锅坊麻辣香锅(天阳亲子广场店),川菜,￥42,准四星商户,115.0,7.5,7.5,7.2,腐竹,莴笋,里脊肉,天阳亲子广场（钱江新城）,婺江路217号天阳亲子广场1层,"120.196714,30.230918"
12223,海川汇湘辣馆·盱眙虾神(滨江宝龙店),川菜,￥98,四星商户,208.0,7.8,7.5,7.7,正宗盱眙龙虾,烤茄子,铁板鱿鱼须,滨江宝龙城,火炬大道宝龙城市广场商业街2楼226-231号,"120.167740,30.188377"
12224,好巴适麻辣香锅(西溪欢乐城店),川菜,￥52,准四星商户,38.0,7.0,7.4,6.9,娃娃菜,莴笋,鸡爪,老余杭,五常大道西溪欢乐城4楼,"120.010538,30.241482"
12225,蜀山烤鱼(香积寺路店),川菜,￥52,准四星商户,247.0,7.5,7.3,7.3,烤鱼,蟹黄粉丝,黄金丝,朝晖地区,香积寺路189号,"120.163481,30.305747"
12226,卜鱼者说-深海烤鱼(崇贤上亿广场店),川菜,,准四星商户,3.0,7.3,7.3,7.3,金针菇,清江鱼,土豆,崇贤,塘康线崇贤上亿广场4楼,
12227,鱼柒,川菜,,准四星商户,21.0,7.3,7.5,7.4,特色老坛酸菜鱼黑鱼片,油爆虾,回锅肉,钱江世纪城,民和路钱江世纪公园A7-2号,"120.241770,30.242965"
12228,叁·柒伍时尚川味小馆,川菜,￥72,三星商户,8.0,6.6,7.6,7.0,招牌成都干锅,一品毛血旺,葱油花蛤,海创园,溪望路1号103,"120.030123,30.277626"
12229,佑见酸菜鱼(东东城店),川菜,￥85,准四星商户,38.0,7.2,7.3,7.3,柠檬酸菜鱼,奶汤酸菜鱼,浓汤番茄鱼,下沙,10号大街和达东东城一楼,"120.389193,30.296267"
12230,鱼惑虾客,川菜,,准四星商户,9.0,7.5,7.7,7.7,小龙虾,碳烤生蚝,酒鬼鸭胗,海创园,电子路赛银国际广场3幢101室,"120.021328,30.275109"
12231,尾尾鲜·无刺酸菜鱼,川菜,,准四星商户,2.0,7.7,7.7,7.7,炝拌拌海带丝,外婆酿香肠,老坛酸菜鱼,新天地,长浜路新天地悠宝利地下商场B25商铺,"120.183022,30.307614"
12232,卢金文烤鱼(长生路二店),川菜,￥67,四星商户,50.0,8.1,7.7,8.3,卢金文烤鱼,海带,凉拌黑木耳,庆春路沿线,长生路30-3号,"120.163374,30.256912"
12233,网客粗粮饭·烤鱼,川菜,￥37,准四星商户,17.0,7.4,7.3,7.4,烤鱼,南瓜西米露,肉沫蒸蛋,萧山区,利丰路722号钱江世纪城管委会旁200米,"120.257452,30.229198"
12234,贵州烙锅烤鱼,川菜,￥40,准四星商户,2.0,7.2,7.2,7.2,洋葱,芹菜,土豆,闲林,学校路与闲林中路交叉口东北50米,"119.983932,30.223461"
12235,生活小聚鸡公煲巫山烤鱼,川菜,￥41,准四星商户,13.0,7.4,7.3,7.4,鸡公煲,菠菜,香菜,湖墅南路,湖墅南路413号,"120.148571,30.290946"
12236,馋货炉鱼(宝龙城市广场店),川菜,￥78,准四星商户,24.0,7.2,7.4,7.4,鲈鱼（蒜香）,草鱼,干锅包菜,和达东东城,浙江工商大学北门对面宝龙城市广场1层,"120.383892,30.311511"
12237,川渝麻辣香锅(西溪银泰城店),川菜,,准四星商户,12.0,7.2,7.2,7.2,牛肚,千张,麻辣牛杂香锅,西溪银泰城,余杭塘路西溪银泰城下沉广场厨匠美食城BF019铺位,"120.109030,30.299139"
12238,真味·我家酸菜鱼(崇贤上亿广场店),川菜,,四星商户,3.0,7.8,7.8,7.8,蒜泥黄瓜,特色酸菜鱼,娃哈哈,崇贤,塘康线上亿广场上亿金街,
12239,成都菜馆,川菜,￥28,四星商户,21.0,8.0,7.1,7.4,毛血旺,土豆丝炒肉盖饭,土豆烧肉盖饭,和达东东城,经济技术开发区文淙路68号桃李苑内成蹊苑60幢56号,"120.386453,30.318493"
12240,卢金文烤鱼(凯旋路店),川菜,,准四星商户,10.0,7.4,7.2,7.3,偶遇酒,烤制眉公鱼,凉拌黑木耳,凯旋路/机场路沿线,凯旋路华池客房南侧,"120.191186,30.267754"
12241,炉鱼美蛙恋(瓜沥商业中心店),川菜,￥82,准四星商户,25.0,7.3,7.4,7.3,干锅特色牛蛙,蒜香豆豉味,草鱼,瓜沥镇,建设四路与东灵路交叉口瓜沥商业中心4F,"120.459190,30.188256"
12242,老王头鱼虾满堂,川菜,,准四星商户,6.0,7.4,7.4,7.4,沸腾鱼,老王头卤鸭,干锅花菜,转塘,镇中路转塘街道金街美地1号楼3楼,"120.078744,30.147491"
12243,王胖子酸菜鱼,川菜,￥43,准四星商户,18.0,7.4,6.9,6.5,蒜泥香蒿,酱爆牛蛙,蒜苗腊肉,凤起路沿线,所巷8-2号,"120.181250,30.266000"
12244,我家黑鱼馆,川菜,,准四星商户,15.0,7.1,7.0,7.2,招牌番茄黑鱼,干锅包菜,番茄酸菜鱼,复兴路沿线,复兴路85号,"120.171708,30.214607"
12245,食蜀上麻辣香锅(星光物美店),川菜,￥43,准四星商户,31.0,7.4,7.5,7.2,偶遇酒,五花肉,蟹味菇,开发区/高教园,长河街道江南大道228号星光国际广场地下一层商铺31号,"120.208685,30.208151"
